Año,Mes,Día,Temp Media,Temp Máxima,Hora Temp Max,Minuto Temp Max,Temp Mínima,Hora Temp Min,Minuto Temp Min,Viento Medio,Dirección Viento,Ráfaga de Viento,Dirección de Ráfaga,Hora Viento,Minuto Viento,Presión Media,Lluvia Diaria,Radiación Máxima,Hora Radiación Máxima,Minuto Radiación Mínima,UV Máximo,Hora UV Máximo,Minuto UV Máximo,factor_capacidad,produccion_diaria_MWh,Fecha_str,Fecha
2017,3,29,10.9,16.6,16,0,5.9,22,30,9.6,NW,32.2,W,13,35,1014.5,0.2,691.0,12,40,2.5,13,35,0.4,322.56000000000006,29-3-2017,2017-03-29
2017,3,30,8.2,9.6,17,30,6.2,8,30,6.6,NW,20.9,N,14,50,1022.5,0.2,139.0,15,20,0.7,11,10,0.4,322.56000000000006,30-3-2017,2017-03-30
2017,3,31,8.1,14.9,15,25,3.3,3,30,14.5,NW,41.8,NNW,17,55,1023.5,0.2,527.0,13,50,2.5,13,25,0.6,483.84000000000003,31-3-2017,2017-03-31
2017,4,1,7.2,13.7,15,25,0.4,6,35,11.1,NW,30.6,ENE,22,25,1016.4,0.2,500.0,13,25,2.5,13,20,0.6,483.84000000000003,1-4-2017,2017-04-01
2017,4,2,8.3,10.3,14,5,7.1,7,10,7.7,NE,22.5,E,0,0,1010.5,0.0,400.0,14,0,1.9,14,5,0.4,322.56000000000006,2-4-2017,2017-04-02
2017,4,3,8.0,9.5,14,15,7.1,7,15,10.1,ENE,33.8,WSW,23,20,991.8,1.0,168.0,12,10,0.9,12,5,0.6,483.84000000000003,3-4-2017,2017-04-03
2017,4,4,7.8,11.4,16,0,5.1,23,50,17.6,WSW,37.0,WSW,12,35,986.8,1.0,234.0,12,40,1.1,12,35,0.8,645.1200000000001,4-4-2017,2017-04-04
2017,4,5,3.6,8.4,15,20,-1.8,23,15,10.5,S,33.8,SSE,3,5,1002.9,0.2,584.0,12,55,1.7,12,40,0.6,483.84000000000003,5-4-2017,2017-04-05
2017,4,6,1.4,8.9,15,0,-4.7,7,40,9.0,N,22.5,N,15,15,1012.7,0.0,475.0,13,15,1.9,13,10,0.4,322.56000000000006,6-4-2017,2017-04-06
2017,4,7,3.6,12.2,15,5,-4.5,8,15,13.8,NW,38.6,NW,15,25,1020.9,0.0,469.0,13,5,1.9,13,0,0.6,483.84000000000003,7-4-2017,2017-04-07
2017,4,8,7.0,8.9,3,25,3.9,23,55,19.0,NW,57.9,NW,3,30,1009.7,1.0,69.0,16,20,0.0,0,0,0.8,645.1200000000001,8-4-2017,2017-04-08
2017,4,9,7.1,12.8,14,55,2.0,8,40,19.9,W,48.3,NNW,16,30,1006.5,1.0,446.0,14,50,1.7,13,0,0.8,645.1200000000001,9-4-2017,2017-04-09
2017,4,10,6.8,10.8,13,10,3.1,23,55,22.2,WSW,51.5,SW,16,45,1001.6,0.4,530.0,13,10,1.5,12,55,0.8,645.1200000000001,10-4-2017,2017-04-10
2017,4,11,7.6,13.9,15,55,2.1,3,5,31.4,W,69.2,WSW,18,5,1009.7,0.0,527.0,12,45,1.7,13,15,1.0,806.4000000000001,11-4-2017,2017-04-11
2017,4,12,8.4,12.8,14,40,4.2,23,50,30.8,W,74.0,WSW,15,5,1007.1,0.0,489.0,12,15,1.5,13,0,1.0,806.4000000000001,12-4-2017,2017-04-12
2017,4,13,6.6,12.2,14,55,2.9,5,40,22.1,W,46.7,WSW,11,35,1013.1,0.0,429.0,13,25,1.6,13,0,0.8,645.1200000000001,13-4-2017,2017-04-13
2017,4,14,8.3,13.4,15,55,3.3,0,30,15.5,WSW,33.8,W,1,10,1016.1,0.0,235.0,14,45,0.9,12,35,0.8,645.1200000000001,14-4-2017,2017-04-14
2017,4,15,10.1,16.6,15,30,5.8,8,30,17.8,WSW,45.1,WSW,10,25,1019.6,0.0,409.0,13,15,1.4,12,50,0.8,645.1200000000001,15-4-2017,2017-04-15
2017,4,16,6.5,12.6,14,55,1.9,3,55,8.4,WSW,25.7,NNW,15,35,1021.2,0.0,473.0,13,35,1.5,13,35,0.4,322.56000000000006,16-4-2017,2017-04-16
2017,4,17,4.8,8.9,16,50,-0.7,8,25,8.4,NW,30.6,NNW,13,55,1013.6,0.4,136.0,11,30,0.6,11,30,0.4,322.56000000000006,17-4-2017,2017-04-17
2017,4,18,5.9,9.6,20,15,2.4,2,40,12.6,WNW,72.4,W,20,10,995.0,0.4,170.0,12,5,0.7,11,45,0.6,483.84000000000003,18-4-2017,2017-04-18
2017,4,19,8.4,14.7,15,20,4.4,2,30,34.1,WNW,72.4,WNW,13,0,991.7,0.0,498.0,14,20,1.3,13,0,1.0,806.4000000000001,19-4-2017,2017-04-19
2017,4,20,6.8,11.8,15,10,2.6,23,55,20.8,W,51.5,W,13,55,990.1,0.0,474.0,13,10,1.1,13,0,0.8,645.1200000000001,20-4-2017,2017-04-20
2017,4,21,4.3,10.1,15,15,0.4,23,55,17.0,WSW,41.8,WSW,12,10,998.0,0.0,402.0,11,40,1.1,13,10,0.8,645.1200000000001,21-4-2017,2017-04-21
2017,4,22,4.4,6.1,4,0,0.0,0,10,17.1,ENE,43.5,ENE,15,5,1002.0,1.0,119.0,12,50,0.5,12,50,0.8,645.1200000000001,22-4-2017,2017-04-22
2017,4,23,5.4,8.6,12,10,3.3,21,30,11.2,NNW,33.8,NNE,11,15,1008.2,1.0,450.0,13,30,1.2,13,30,0.6,483.84000000000003,23-4-2017,2017-04-23
2017,4,24,8.3,9.7,14,30,4.0,0,40,17.1,NE,38.6,ENE,12,0,1001.1,1.0,95.0,13,25,0.4,13,25,0.8,645.1200000000001,24-4-2017,2017-04-24
2017,4,25,7.1,9.0,1,25,3.0,23,45,11.2,WSW,33.8,WSW,11,0,996.6,1.0,123.0,13,20,0.6,13,20,0.6,483.84000000000003,25-4-2017,2017-04-25
2017,4,26,4.9,10.4,16,0,1.8,7,10,19.7,WSW,49.9,W,16,50,995.2,0.0,301.0,15,50,0.5,12,5,0.8,645.1200000000001,26-4-2017,2017-04-26
2017,4,27,4.5,9.4,13,45,0.7,23,40,20.4,W,38.6,W,14,15,992.5,0.0,367.0,12,55,1.0,13,10,0.8,645.1200000000001,27-4-2017,2017-04-27
2017,4,28,2.9,6.8,17,40,-0.4,9,5,12.7,W,43.5,W,19,35,992.8,1.0,258.0,15,20,0.6,14,20,0.6,483.84000000000003,28-4-2017,2017-04-28
2017,4,29,5.2,9.4,14,55,1.0,23,30,22.1,WNW,72.4,W,14,55,991.7,1.0,338.0,13,10,0.8,12,35,0.8,645.1200000000001,29-4-2017,2017-04-29
2017,4,30,4.2,8.6,23,30,-1.8,7,50,10.8,NW,35.4,N,22,40,1002.2,0.0,308.0,12,10,0.8,12,25,0.6,483.84000000000003,30-4-2017,2017-04-30
2017,5,1,8.5,10.1,13,50,5.5,21,10,12.6,N,40.2,N,1,45,991.2,0.8,146.0,12,15,0.6,13,40,0.6,483.84000000000003,1-5-2017,2017-05-01
2017,5,2,5.5,7.8,3,10,2.8,23,50,18.1,WSW,61.2,WSW,23,30,983.3,1.0,70.0,11,50,0.0,0,0,0.8,645.1200000000001,2-5-2017,2017-05-02
2017,5,3,4.2,6.6,12,50,2.0,8,0,19.4,W,59.5,W,3,30,992.6,1.0,302.0,12,5,0.7,12,5,0.8,645.1200000000001,3-5-2017,2017-05-03
2017,5,4,3.9,6.9,13,50,-1.1,23,35,18.1,SSW,53.1,SSW,10,55,988.8,1.0,439.0,13,45,0.9,13,40,0.8,645.1200000000001,4-5-2017,2017-05-04
2017,5,5,1.9,8.1,22,50,-4.3,8,15,12.0,WSW,41.8,N,17,35,1002.6,1.0,172.0,11,55,0.5,11,50,0.6,483.84000000000003,5-5-2017,2017-05-05
2017,5,6,3.0,7.3,0,0,-0.1,23,5,7.6,SW,24.1,SW,3,35,999.2,0.0,283.0,13,55,0.7,13,40,0.4,322.56000000000006,6-5-2017,2017-05-06
2017,5,7,3.7,6.6,15,30,0.6,0,20,4.9,SE,16.1,SSW,4,5,1009.9,0.4,138.0,12,55,0.6,12,55,0.4,322.56000000000006,7-5-2017,2017-05-07
2017,5,8,5.5,9.0,15,15,1.5,23,45,13.8,WSW,38.6,WSW,15,45,1011.5,1.0,308.0,13,0,0.7,13,0,0.6,483.84000000000003,8-5-2017,2017-05-08
2017,5,9,4.1,8.6,14,35,-0.3,3,35,18.9,W,53.1,WSW,13,45,1014.3,0.2,307.0,13,25,0.8,13,25,0.8,645.1200000000001,9-5-2017,2017-05-09
2017,5,10,5.1,10.7,14,35,-0.1,23,40,13.1,NW,43.5,W,0,25,1008.1,0.0,250.0,13,5,0.7,13,5,0.6,483.84000000000003,10-5-2017,2017-05-10
2017,5,11,2.3,9.4,15,50,-2.6,6,30,12.3,W,43.5,W,20,5,1003.5,0.2,276.0,14,10,0.7,13,10,0.6,483.84000000000003,11-5-2017,2017-05-11
2017,5,12,3.9,8.0,15,25,1.1,6,10,8.9,W,22.5,W,2,50,1006.8,0.2,280.0,13,55,0.6,12,30,0.4,322.56000000000006,12-5-2017,2017-05-12
2017,5,13,6.7,8.8,23,35,3.3,3,10,18.2,NNE,46.7,NNE,21,10,1003.8,1.0,66.0,13,25,0.0,0,0,0.8,645.1200000000001,13-5-2017,2017-05-13
2017,5,14,7.7,10.1,13,45,2.2,23,20,15.0,NW,41.8,NNE,0,0,990.2,1.0,209.0,13,40,0.1,13,40,0.8,645.1200000000001,14-5-2017,2017-05-14
2017,5,15,4.5,8.1,12,40,0.9,9,40,23.4,WNW,66.0,WNW,22,25,990.1,0.8,329.0,12,30,0.5,12,30,0.8,645.1200000000001,15-5-2017,2017-05-15
2017,5,16,3.7,8.3,23,45,0.0,9,15,14.7,WNW,41.8,WNW,1,5,1002.0,0.2,309.0,12,45,0.6,12,45,0.6,483.84000000000003,16-5-2017,2017-05-16
2017,5,17,6.7,9.9,14,15,1.7,23,55,18.2,W,45.1,NE,0,20,998.3,1.0,244.0,13,30,0.5,12,50,0.8,645.1200000000001,17-5-2017,2017-05-17
2017,5,18,3.3,7.6,15,20,-0.7,5,10,15.3,NW,35.4,NW,13,15,1010.4,0.2,313.0,13,20,0.6,12,35,0.8,645.1200000000001,18-5-2017,2017-05-18
2017,5,19,6.6,8.3,13,10,5.1,2,55,16.9,NW,45.1,NW,9,0,999.4,1.0,313.0,13,10,0.5,12,35,0.8,645.1200000000001,19-5-2017,2017-05-19
2017,5,20,6.5,10.0,12,30,1.3,23,30,21.8,NW,67.6,WNW,12,40,985.6,1.0,287.0,14,10,0.5,12,55,0.8,645.1200000000001,20-5-2017,2017-05-20
2017,5,21,3.0,6.2,1,55,-1.0,23,55,16.7,W,41.8,WSW,14,40,988.0,1.0,278.0,12,15,0.5,13,5,0.8,645.1200000000001,21-5-2017,2017-05-21
2017,5,22,-0.0,3.1,14,40,-2.9,4,5,23.2,W,53.1,W,15,40,993.3,0.0,241.0,12,55,0.5,13,10,0.8,645.1200000000001,22-5-2017,2017-05-22
2017,5,23,3.2,7.1,14,20,-1.0,0,10,37.2,W,83.7,NW,9,30,988.4,0.0,261.0,12,25,0.0,0,0,1.0,806.4000000000001,23-5-2017,2017-05-23
2017,5,24,3.2,7.7,13,25,1.2,22,35,34.7,W,77.2,WSW,14,55,990.4,0.0,277.0,13,15,0.1,13,25,1.0,806.4000000000001,24-5-2017,2017-05-24
2017,5,25,0.6,3.4,15,45,-2.7,23,15,29.4,WSW,62.8,W,0,0,994.8,0.0,146.0,13,35,0.0,0,0,1.0,806.4000000000001,25-5-2017,2017-05-25
2017,5,26,1.6,5.2,14,35,-2.6,0,45,19.3,WSW,45.1,WSW,13,45,1011.5,0.0,234.0,13,10,0.5,12,50,0.8,645.1200000000001,26-5-2017,2017-05-26
2017,5,27,4.6,6.5,17,10,2.7,0,0,19.3,W,49.9,W,23,0,1007.9,0.0,42.0,14,25,0.0,0,0,0.8,645.1200000000001,27-5-2017,2017-05-27
2017,5,28,3.9,7.5,16,10,-0.7,23,5,20.8,WSW,51.5,WSW,3,50,1013.6,0.0,126.0,15,50,0.0,0,0,0.8,645.1200000000001,28-5-2017,2017-05-28
2017,5,29,0.2,6.1,21,5,-4.1,5,10,5.9,W,37.0,NW,22,50,1016.5,0.2,154.0,14,20,0.0,0,0,0.4,322.56000000000006,29-5-2017,2017-05-29
2017,5,30,3.1,7.1,13,40,-0.2,22,40,16.0,W,41.8,W,11,5,1010.9,0.0,277.0,13,35,0.0,0,0,0.8,645.1200000000001,30-5-2017,2017-05-30
2017,5,31,-1.1,3.2,16,20,-3.6,9,50,5.4,WSW,17.7,W,1,50,1013.3,0.2,240.0,13,25,0.0,0,0,0.4,322.56000000000006,31-5-2017,2017-05-31
2017,6,1,1.0,4.2,23,50,-2.0,3,35,3.9,WSW,14.5,WNW,12,40,1007.8,0.4,133.0,12,50,0.0,0,0,0.2,161.28000000000003,1-6-2017,2017-06-01
2017,6,2,2.7,5.9,3,20,-1.9,22,55,9.3,WSW,35.4,WNW,4,30,999.1,1.0,204.0,13,50,0.0,0,0,0.4,322.56000000000006,2-6-2017,2017-06-02
2017,6,3,-1.3,0.8,16,35,-3.1,0,40,7.6,WSW,17.7,WSW,11,5,996.5,0.0,85.0,13,40,0.0,0,0,0.4,322.56000000000006,3-6-2017,2017-06-03
2017,6,4,-0.3,3.1,14,35,-3.3,3,5,16.0,WSW,40.2,WSW,12,20,997.7,0.2,212.0,12,20,0.0,0,0,0.8,645.1200000000001,4-6-2017,2017-06-04
2017,6,5,2.0,5.9,14,15,-0.6,3,10,12.4,WNW,30.6,W,13,35,989.5,0.0,231.0,13,35,0.0,0,0,0.6,483.84000000000003,5-6-2017,2017-06-05
2017,6,6,4.0,6.9,15,5,1.7,0,0,12.7,NW,40.2,WSW,19,55,978.9,1.0,226.0,13,5,0.0,0,0,0.6,483.84000000000003,6-6-2017,2017-06-06
2017,6,7,1.7,5.2,13,45,-0.4,19,30,14.7,WSW,41.8,WSW,0,20,992.8,0.0,276.0,13,40,0.0,0,0,0.6,483.84000000000003,7-6-2017,2017-06-07
2017,6,8,1.8,5.3,22,20,-2.2,3,15,24.6,NW,66.0,W,22,35,990.3,1.0,74.0,15,55,0.0,0,0,0.8,645.1200000000001,8-6-2017,2017-06-08
2017,6,9,2.3,4.9,0,0,1.0,9,40,35.4,W,72.4,W,14,55,981.1,0.0,193.0,13,25,0.0,0,0,1.0,806.4000000000001,9-6-2017,2017-06-09
2017,6,10,2.2,4.8,14,55,0.8,23,50,28.9,WSW,61.2,WSW,3,35,987.2,0.0,175.0,14,25,0.0,0,0,1.0,806.4000000000001,10-6-2017,2017-06-10
2017,6,11,1.1,4.9,14,35,-1.5,9,25,15.3,W,35.4,WSW,2,10,989.6,0.0,253.0,13,55,0.0,0,0,0.8,645.1200000000001,11-6-2017,2017-06-11
2017,6,12,-0.0,2.1,14,0,-3.4,10,10,10.3,WNW,29.0,SSE,20,30,981.7,1.0,262.0,13,35,0.0,0,0,0.6,483.84000000000003,12-6-2017,2017-06-12
2017,6,13,-0.9,1.2,14,25,-3.7,10,10,5.3,S,16.1,W,19,0,999.6,0.2,203.0,14,20,0.0,0,0,0.4,322.56000000000006,13-6-2017,2017-06-13
2017,6,14,0.6,3.3,3,40,-1.7,9,50,9.1,WNW,22.5,SE,22,5,1000.5,0.4,112.0,13,15,0.0,0,0,0.4,322.56000000000006,14-6-2017,2017-06-14
2017,6,15,1.2,3.9,8,15,-3.4,23,25,18.4,SE,53.1,ESE,8,45,1004.9,1.0,218.0,13,10,0.0,0,0,0.8,645.1200000000001,15-6-2017,2017-06-15
2017,6,16,-5.2,-2.3,0,50,-8.2,23,55,9.8,SW,25.7,SW,0,15,1017.9,0.0,211.0,13,10,0.0,0,0,0.4,322.56000000000006,16-6-2017,2017-06-16
2017,6,17,-3.7,0.7,21,10,-8.8,4,10,14.4,WNW,38.6,WNW,17,55,1013.1,0.0,79.0,10,45,0.0,0,0,0.6,483.84000000000003,17-6-2017,2017-06-17
2017,6,18,0.0,2.6,15,25,-2.7,3,45,18.8,WSW,46.7,WSW,22,30,1010.2,0.0,191.0,13,25,0.0,0,0,0.8,645.1200000000001,18-6-2017,2017-06-18
2017,6,19,2.4,4.3,14,0,0.1,3,35,29.2,W,61.2,WSW,18,45,1005.6,0.0,192.0,13,20,0.0,0,0,1.0,806.4000000000001,19-6-2017,2017-06-19
2017,6,20,1.4,3.7,15,45,-2.9,23,35,21.2,W,57.9,W,1,50,996.4,0.0,136.0,14,30,0.0,0,0,0.8,645.1200000000001,20-6-2017,2017-06-20
2017,6,21,-0.2,3.8,14,20,-3.7,2,50,18.5,W,48.3,W,14,55,996.7,0.0,188.0,13,25,0.0,0,0,0.8,645.1200000000001,21-6-2017,2017-06-21
2017,6,22,-2.3,1.3,13,40,-5.4,7,25,23.4,W,53.1,WSW,14,45,981.4,0.0,217.0,13,35,0.0,0,0,0.8,645.1200000000001,22-6-2017,2017-06-22
2017,6,23,-2.9,-0.6,13,20,-4.7,0,0,31.6,WSW,62.8,WSW,13,45,993.5,0.0,216.0,13,25,0.0,0,0,1.0,806.4000000000001,23-6-2017,2017-06-23
2017,6,24,-4.2,-0.4,15,45,-6.9,10,30,14.0,WSW,38.6,W,0,35,1014.6,0.0,193.0,13,25,0.0,0,0,0.6,483.84000000000003,24-6-2017,2017-06-24
2017,6,25,-4.5,0.2,14,25,-7.3,4,50,12.5,WNW,32.2,WNW,21,55,1020.1,0.0,213.0,13,40,0.0,0,0,0.6,483.84000000000003,25-6-2017,2017-06-25
2017,6,26,-1.0,3.6,14,50,-5.7,0,30,13.2,WNW,30.6,W,20,15,1014.6,0.0,192.0,13,20,0.0,0,0,0.6,483.84000000000003,26-6-2017,2017-06-26
2017,6,27,1.0,2.9,23,55,-0.8,4,35,21.1,NW,53.1,NW,21,30,1005.0,0.0,89.0,14,35,0.0,0,0,0.8,645.1200000000001,27-6-2017,2017-06-27
2017,6,28,3.6,6.2,14,0,1.7,22,55,30.8,NW,59.5,WNW,1,0,985.8,0.0,190.0,13,20,0.0,0,0,1.0,806.4000000000001,28-6-2017,2017-06-28
2017,6,29,0.4,4.0,14,45,-4.0,8,25,16.6,W,45.1,W,15,45,998.3,0.0,193.0,13,15,0.0,0,0,0.8,645.1200000000001,29-6-2017,2017-06-29
2017,6,30,1.3,4.2,13,50,-1.7,22,10,20.4,W,48.3,WNW,13,35,1005.5,0.0,195.0,13,15,0.0,0,0,0.8,645.1200000000001,30-6-2017,2017-06-30
2017,7,1,4.0,6.7,20,25,0.6,0,0,16.1,NW,46.7,NW,12,20,992.1,0.2,72.0,15,0,0.0,0,0,0.8,645.1200000000001,1-7-2017,2017-07-01
2017,7,2,3.5,5.6,1,45,0.6,23,55,13.4,WNW,43.5,WNW,1,15,993.4,1.0,52.0,13,50,0.0,0,0,0.6,483.84000000000003,2-7-2017,2017-07-02
2017,7,3,3.1,6.7,14,40,-2.2,4,25,13.6,WNW,53.1,NNE,11,5,989.8,0.2,78.0,12,40,0.0,0,0,0.6,483.84000000000003,3-7-2017,2017-07-03
2017,7,4,3.7,5.9,15,30,1.1,19,45,26.1,NW,80.5,W,5,25,1000.6,0.0,188.0,14,40,0.0,0,0,1.0,806.4000000000001,4-7-2017,2017-07-04
2017,7,5,4.3,6.1,13,15,3.0,0,5,13.7,N,40.2,NNW,5,20,999.2,0.0,204.0,13,0,0.0,0,0,0.6,483.84000000000003,5-7-2017,2017-07-05
2017,7,6,1.8,4.7,14,55,-0.8,9,30,15.3,W,53.1,W,22,20,994.5,0.6,221.0,13,40,0.0,0,0,0.8,645.1200000000001,6-7-2017,2017-07-06
2017,7,7,2.7,4.5,21,40,0.6,5,55,23.2,NW,49.9,NW,10,35,1003.6,0.0,86.0,12,50,0.0,0,0,0.8,645.1200000000001,7-7-2017,2017-07-07
2017,7,8,3.7,6.9,12,40,0.1,21,30,25.5,W,69.2,WNW,12,0,992.7,0.0,253.0,13,15,0.0,0,0,1.0,806.4000000000001,8-7-2017,2017-07-08
2017,7,9,1.5,3.7,14,45,-0.4,1,40,31.2,NW,66.0,NW,19,50,998.9,0.0,206.0,13,15,0.0,0,0,1.0,806.4000000000001,9-7-2017,2017-07-09
2017,7,10,1.6,4.2,14,45,-0.9,9,40,29.9,WNW,62.8,WNW,15,5,998.5,0.0,213.0,13,25,0.0,0,0,1.0,806.4000000000001,10-7-2017,2017-07-10
2017,7,11,1.3,4.6,14,20,-1.8,7,35,22.0,NW,45.1,NW,2,0,999.0,0.0,213.0,13,30,0.0,0,0,0.8,645.1200000000001,11-7-2017,2017-07-11
2017,7,12,2.0,4.4,13,30,-0.3,4,55,19.8,N,40.2,WNW,6,30,994.5,0.0,214.0,13,10,0.0,0,0,0.8,645.1200000000001,12-7-2017,2017-07-12
2017,7,13,-1.4,3.3,0,0,-5.2,10,25,8.0,W,32.2,NNW,0,15,986.5,0.0,213.0,12,45,0.0,0,0,0.4,322.56000000000006,13-7-2017,2017-07-13
2017,7,14,-0.8,2.2,14,45,-3.8,1,50,25.9,WSW,57.9,WSW,14,50,988.3,0.0,274.0,14,45,0.0,0,0,1.0,806.4000000000001,14-7-2017,2017-07-14
2017,7,15,1.3,4.7,15,35,-2.5,5,25,26.2,WSW,61.2,WSW,18,55,1006.7,0.0,89.0,14,30,0.0,0,0,1.0,806.4000000000001,15-7-2017,2017-07-15
2017,7,16,5.2,9.1,15,35,3.1,10,55,26.8,W,57.9,WSW,0,35,1006.6,0.0,229.0,15,25,0.5,13,10,1.0,806.4000000000001,16-7-2017,2017-07-16
2017,7,17,5.5,7.6,16,30,2.3,3,10,27.0,WNW,57.9,WNW,19,0,1000.4,0.0,48.0,11,25,0.0,0,0,1.0,806.4000000000001,17-7-2017,2017-07-17
2017,7,18,4.3,7.2,14,5,2.1,23,55,19.1,W,48.3,W,6,10,995.6,0.0,232.0,13,15,0.0,0,0,0.8,645.1200000000001,18-7-2017,2017-07-18
2017,7,19,1.2,5.6,15,45,-3.2,23,40,6.3,W,16.1,SW,15,5,1001.0,0.2,222.0,13,35,0.5,13,25,0.4,322.56000000000006,19-7-2017,2017-07-19
2017,7,20,0.5,2.6,15,35,-3.7,2,35,2.5,W,12.9,W,23,35,1008.4,1.0,137.0,13,30,0.0,0,0,0.2,161.28000000000003,20-7-2017,2017-07-20
2017,7,21,2.7,4.3,16,45,1.4,0,0,11.6,W,37.0,ENE,18,55,998.8,1.0,97.0,13,25,0.0,0,0,0.6,483.84000000000003,21-7-2017,2017-07-21
2017,7,22,2.4,5.3,15,5,-0.8,23,50,7.8,W,29.0,NW,14,55,983.9,0.2,244.0,15,5,0.0,0,0,0.4,322.56000000000006,22-7-2017,2017-07-22
2017,7,23,1.9,5.7,15,40,-0.9,4,20,19.7,WSW,57.9,W,14,0,985.6,0.4,254.0,13,45,0.4,13,45,0.8,645.1200000000001,23-7-2017,2017-07-23
2017,7,24,1.3,3.2,16,10,-1.4,4,15,9.1,WNW,32.2,NW,22,45,987.7,0.0,231.0,13,35,0.5,13,35,0.4,322.56000000000006,24-7-2017,2017-07-24
2017,7,25,3.2,5.6,13,0,0.4,6,50,10.6,NW,33.8,NW,12,10,992.3,0.2,229.0,12,25,0.0,0,0,0.6,483.84000000000003,25-7-2017,2017-07-25
2017,7,26,4.8,7.6,16,15,2.7,23,50,16.3,NNW,53.1,WSW,20,50,982.6,0.6,146.0,15,0,0.0,0,0,0.8,645.1200000000001,26-7-2017,2017-07-26
2017,7,27,1.7,4.6,15,10,-0.3,23,55,21.0,NW,51.5,W,1,25,987.6,0.0,337.0,12,35,0.5,12,35,0.8,645.1200000000001,27-7-2017,2017-07-27
2017,7,28,-0.9,3.4,15,30,-4.5,9,30,9.7,WSW,25.7,WNW,22,25,1001.8,0.0,272.0,13,15,0.7,13,5,0.4,322.56000000000006,28-7-2017,2017-07-28
2017,7,29,1.1,5.3,14,15,-2.9,0,30,28.7,WNW,69.2,W,13,50,1009.8,0.0,281.0,13,15,0.6,12,55,1.0,806.4000000000001,29-7-2017,2017-07-29
2017,7,30,4.3,7.3,14,15,0.8,0,25,36.7,WNW,83.7,WNW,22,40,1010.5,0.0,353.0,13,50,0.8,13,45,1.0,806.4000000000001,30-7-2017,2017-07-30
2017,7,31,4.0,5.9,0,0,1.8,21,55,19.4,WNW,69.2,NW,0,15,1003.1,0.0,128.0,13,10,0.4,13,10,0.8,645.1200000000001,31-7-2017,2017-07-31
2017,8,1,5.2,8.6,14,0,2.2,23,35,33.9,WNW,64.4,W,12,40,994.3,0.0,333.0,12,40,0.7,12,30,1.0,806.4000000000001,1-8-2017,2017-08-01
2017,8,2,2.0,6.1,15,15,-1.4,5,55,22.9,WNW,53.1,W,1,5,1001.0,0.0,339.0,12,15,0.8,13,35,0.8,645.1200000000001,2-8-2017,2017-08-02
2017,8,3,2.8,6.3,14,35,-0.3,0,45,33.3,W,72.4,W,14,20,998.6,0.0,294.0,13,35,0.7,13,5,1.0,806.4000000000001,3-8-2017,2017-08-03
2017,8,4,3.5,7.9,15,20,0.8,7,15,27.3,NW,54.7,W,1,25,1004.7,0.4,238.0,15,15,0.6,12,10,1.0,806.4000000000001,4-8-2017,2017-08-04
2017,8,5,2.6,5.7,2,20,-1.2,23,50,16.5,SE,53.1,WNW,2,15,1000.3,1.0,269.0,14,30,0.7,14,5,0.8,645.1200000000001,5-8-2017,2017-08-05
2017,8,6,1.4,3.2,23,10,-1.5,2,5,19.4,ENE,38.6,NE,13,25,1020.2,0.0,157.0,13,25,0.5,13,25,0.8,645.1200000000001,6-8-2017,2017-08-06
2017,8,7,3.6,4.5,23,55,2.7,3,50,25.2,NE,45.1,NE,4,30,1018.7,1.0,166.0,13,30,0.6,13,30,1.0,806.4000000000001,7-8-2017,2017-08-07
2017,8,8,5.1,6.2,14,20,4.4,0,5,28.3,NE,57.9,NNE,23,0,1011.1,0.4,238.0,14,55,0.6,13,50,1.0,806.4000000000001,8-8-2017,2017-08-08
2017,8,9,5.8,6.9,14,55,4.3,18,50,22.8,NNE,61.2,NE,0,30,998.7,1.0,266.0,15,20,0.6,14,15,0.8,645.1200000000001,9-8-2017,2017-08-09
2017,8,10,3.8,6.4,14,30,0.2,8,50,9.6,N,29.0,NNW,16,5,1004.2,0.2,303.0,13,40,0.7,12,40,0.4,322.56000000000006,10-8-2017,2017-08-10
2017,8,11,3.6,4.9,0,0,2.7,10,0,10.8,NNE,41.8,WNW,23,10,1003.5,0.2,363.0,14,15,0.8,13,55,0.6,483.84000000000003,11-8-2017,2017-08-11
2017,8,12,2.7,6.9,13,55,-0.1,8,15,13.8,WNW,43.5,WNW,1,15,1003.8,0.0,444.0,12,55,1.0,12,55,0.6,483.84000000000003,12-8-2017,2017-08-12
2017,8,13,3.6,6.0,16,0,0.9,23,0,13.9,NNE,29.0,NE,5,45,981.4,0.4,232.0,12,20,0.7,12,20,0.6,483.84000000000003,13-8-2017,2017-08-13
2017,8,14,2.0,5.5,14,45,-0.7,8,50,32.6,W,66.0,W,12,45,980.5,0.0,440.0,14,0,1.1,13,10,1.0,806.4000000000001,14-8-2017,2017-08-14
2017,8,15,2.8,6.2,13,40,-0.1,5,5,37.4,W,67.6,W,8,10,989.6,0.0,355.0,13,20,1.1,13,0,1.0,806.4000000000001,15-8-2017,2017-08-15
2017,8,16,2.8,6.3,15,10,-2.1,19,50,25.3,WNW,51.5,W,0,15,990.9,0.2,165.0,11,40,0.5,11,40,1.0,806.4000000000001,16-8-2017,2017-08-16
2017,8,17,-0.2,4.7,14,35,-3.4,23,55,18.2,W,40.2,W,11,0,997.0,1.0,507.0,14,35,1.2,13,0,0.8,645.1200000000001,17-8-2017,2017-08-17
